"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Indoor Temperature (°C)","Indoor Humidity (%)","Avg Wind Direction (10 mins) (°)","Outdoor Battery","Absolute Pressure (hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-02-17T16:12:00-05:00,2025-02-17 16:12:00,29,33.7,24.1,7.2,13,31.3,105,0,6.4,6.4,6.4,22.4,22.4,22.4,1013.9,75,26.9,43,101,1,1013.9,26.9,13.2
2025-02-17T16:02:00-05:00,2025-02-17 16:02:00,28.8,33.2,23.9,6.1,13,31.3,167,0,6.4,6.4,6.4,22.4,22.4,22.4,1013.7,75,26.9,42,120,1,1013.7,26.9,12.9
2025-02-17T15:52:00-05:00,2025-02-17 15:52:00,28.9,33.6,24.2,6.1,14.8,31.3,120,0,6.4,6.4,6.4,22.4,22.4,22.4,1013.9,76,26.9,40,75,1,1013.9,26.8,12.2
2025-02-17T15:42:00-05:00,2025-02-17 15:42:00,28.6,32.9,23.9,9,13,31.3,75,0,6.4,6.4,6.4,22.4,22.4,22.4,1013.8,76,26.8,38,58,1,1013.8,26.6,11.3
2025-02-17T15:32:00-05:00,2025-02-17 15:32:00,28.3,32.4,23.9,8.6,13,31.3,63,0,6.4,6.4,6.4,22.4,22.4,22.4,1014,77,26.7,38,93,1,1014,26.6,11.2
2025-02-17T15:22:00-05:00,2025-02-17 15:22:00,28.1,32,23.9,9.7,16.6,31.3,73,0,6.4,6.4,6.4,22.4,22.4,22.4,1014,78,26.6,38,93,1,1014,26.3,11.1
2025-02-17T15:12:00-05:00,2025-02-17 15:12:00,27.9,31.6,23.7,7.6,14.8,31.3,21,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.2,78,26.6,39,4,1,1014.2,26.3,11.5
2025-02-17T15:02:00-05:00,2025-02-17 15:02:00,28.5,33,24.3,10.1,22,31.3,60,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.5,78,27.1,38,59,1,1014.5,26.8,11.6
2025-02-17T14:52:00-05:00,2025-02-17 14:52:00,28.2,32.4,24.2,4.7,7.2,31.3,59,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.6,79,27.2,40,63,1,1014.6,27,12.4
2025-02-17T14:42:00-05:00,2025-02-17 14:42:00,28.1,31.9,23.7,6.8,9.4,31.3,60,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.6,77,27.5,39,95,1,1014.6,27.2,12.3
2025-02-17T14:32:00-05:00,2025-02-17 14:32:00,28.9,33.6,24.2,7.9,11.2,31.3,95,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.9,76,27.8,41,46,1,1014.9,27.6,13.3
2025-02-17T14:22:00-05:00,2025-02-17 14:22:00,28.6,33.1,24.2,4.7,7.2,31.3,68,0,6.4,6.4,6.4,22.4,22.4,22.4,1014.8,77,27.4,42,67,1,1014.8,27.3,13.3
2025-02-17T14:12:00-05:00,2025-02-17 14:12:00,27.4,30.6,23.6,3.2,11.2,31.3,24,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.1,80,26.9,44,61,1,1015.1,27,13.6
2025-02-17T14:02:00-05:00,2025-02-17 14:02:00,27.8,31.3,23.6,4,9.4,31.3,95,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.1,78,26.3,40,110,1,1015.1,26.1,11.6
2025-02-17T13:52:00-05:00,2025-02-17 13:52:00,27.3,30.3,23.3,2.2,9.4,31.3,83,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.1,79,25.2,42,105,1,1015.1,24.9,11.4
2025-02-17T13:42:00-05:00,2025-02-17 13:42:00,27.7,31,23.3,3.6,9.4,31.3,112,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.3,77,24.8,43,31,1,1015.3,24.4,11.3
2025-02-17T13:32:00-05:00,2025-02-17 13:32:00,26.4,27.2,23.1,1.1,1.8,31.3,90,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.5,82,25,44,46,1,1015.5,24.7,11.9
2025-02-17T13:22:00-05:00,2025-02-17 13:22:00,26.4,27.2,22.7,2.9,9.4,31.3,46,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.9,80,24.9,45,90,1,1015.9,24.6,12.1
2025-02-17T13:12:00-05:00,2025-02-17 13:12:00,26.5,27.3,23,1.8,7.2,31.3,50,0,6.4,6.4,6.4,22.4,22.4,22.4,1015.8,81,24.5,47,47,1,1015.8,24.2,12.4
2025-02-17T13:02:00-05:00,2025-02-17 13:02:00,25,25.8,22.5,0.4,1.8,31.3,40,0,6.4,6.4,6.4,22.4,22.4,22.4,1016.3,86,24.6,47,21,1,1016.3,24.3,12.6
2025-02-17T12:52:00-05:00,2025-02-17 12:52:00,24.3,25.1,22.5,2.2,3.6,31.3,16,0,6.4,6.4,6.4,22.4,22.4,22.4,1016.4,90,24.5,48,36,1,1016.4,24.3,12.8
2025-02-17T12:42:00-05:00,2025-02-17 12:42:00,24.1,24.9,22,5.4,7.2,31.3,16,1.8,6.4,6.4,6.4,22.4,22.4,22.4,1016.7,88,24.3,48,46,1,1016.7,24.1,12.6
2025-02-17T12:32:00-05:00,2025-02-17 12:32:00,24.4,25.2,22.3,7.6,11.2,31.3,57,1.8,6.1,6.1,6.1,22.1,22.1,22.1,1016.9,88,24.3,48,59,1,1016.9,24.1,12.6
2025-02-17T12:22:00-05:00,2025-02-17 12:22:00,24.5,25.3,22.4,1.8,5.4,31.3,55,0,5.8,5.8,5.8,21.8,21.8,21.8,1017,88,24.3,49,339,1,1017,24.1,12.9
2025-02-17T12:12:00-05:00,2025-02-17 12:12:00,24.8,25.6,22.7,5.4,9.4,31.3,119,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.2,88,24.5,49,69,1,1017.2,24.3,13.1
2025-02-17T12:02:00-05:00,2025-02-17 12:02:00,24.9,25.7,22.4,6.8,13,31.3,144,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.3,86,24.4,50,60,1,1017.3,24.2,13.3
2025-02-17T11:52:00-05:00,2025-02-17 11:52:00,25.7,26.5,22.8,11.5,23.8,31.3,90,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.5,84,24.4,49,64,1,1017.5,24.2,13
2025-02-17T11:42:00-05:00,2025-02-17 11:42:00,26.7,29.3,23.6,7.9,23.8,31.3,315,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.4,83,24.4,48,99,1,1017.4,24.2,12.7
2025-02-17T11:32:00-05:00,2025-02-17 11:32:00,26.5,27.4,23.4,5.4,9.4,31.3,152,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.6,83,24.2,49,308,1,1017.6,23.9,12.8
2025-02-17T11:22:00-05:00,2025-02-17 11:22:00,26.3,27.2,23.4,3.2,5.4,31.3,314,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.5,84,24.1,48,17,1,1017.5,23.8,12.4
2025-02-17T11:12:00-05:00,2025-02-17 11:12:00,25.8,26.6,22.9,2.9,3.6,31.3,271,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.5,84,24.1,48,121,1,1017.5,23.8,12.4
2025-02-17T11:02:00-05:00,2025-02-17 11:02:00,25.3,26.2,23,0.7,3.6,31.3,117,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.5,87,24.1,48,178,1,1017.5,23.8,12.4
2025-02-17T10:52:00-05:00,2025-02-17 10:52:00,24.9,25.8,23.1,1.1,7.2,31.3,73,0,5.8,5.8,5.8,21.8,21.8,21.8,1017.5,90,24,49,83,1,1017.5,23.7,12.6
2025-02-17T10:42:00-05:00,2025-02-17 10:42:00,24.4,25.3,22.8,3.6,11.2,31.3,341,3,5.8,5.8,5.8,21.8,21.8,21.8,1017.7,91,24,49,107,1,1017.7,23.7,12.6
2025-02-17T10:32:00-05:00,2025-02-17 10:32:00,24.4,25.3,22.8,11.5,20.2,31.3,149,3,5.3,5.3,5.3,21.3,21.3,21.3,1017.5,91,24.1,50,67,1,1017.5,23.9,13
2025-02-17T10:22:00-05:00,2025-02-17 10:22:00,24.1,24.8,21.8,9.7,22,31.3,110,1.2,4.8,4.8,4.8,20.8,20.8,20.8,1017.4,87,24.2,50,73,1,1017.4,24,13.1
2025-02-17T10:12:00-05:00,2025-02-17 10:12:00,24.7,25.5,22.8,15.5,20.2,29.5,41,1.8,4.6,4.6,4.6,20.6,20.6,20.6,1017.2,89,24.1,51,39,1,1017.2,23.9,13.3
2025-02-17T10:02:00-05:00,2025-02-17 10:02:00,24.6,25.4,22.7,8.6,14.8,25.6,235,0,4.3,4.3,4.3,20.3,20.3,20.3,1017.4,89,24,51,64,1,1017.4,23.8,13.2
2025-02-17T09:52:00-05:00,2025-02-17 09:52:00,24.1,24.9,22.4,8.6,14.8,25.6,85,0,4.3,4.3,4.3,20.3,20.3,20.3,1017.1,90,24,50,58,1,1017.1,23.8,12.9
2025-02-17T09:42:00-05:00,2025-02-17 09:42:00,23.8,24.7,22.6,2.2,11.2,25.6,2,0,4.3,4.3,4.3,20.3,20.3,20.3,1017.1,93,24,51,53,1,1017.1,23.8,13.2
2025-02-17T09:32:00-05:00,2025-02-17 09:32:00,23.6,24.4,22.4,9.4,13,25.6,64,3,4.1,4.1,4.1,20.1,20.1,20.1,1017.1,93,23.8,48,71,1,1017.1,23.5,12.1
2025-02-17T09:22:00-05:00,2025-02-17 09:22:00,23.5,24.3,22.3,11.2,16.6,25.6,55,6.6,3.6,3.6,3.6,19.6,19.6,19.6,1016.9,93,23.6,49,75,1,1016.9,23.3,12.3
2025-02-17T09:12:00-05:00,2025-02-17 09:12:00,23.9,24.8,22.7,13,20.2,25.6,67,6,2.5,2.5,2.5,18.5,18.5,18.5,1016.9,93,23.6,49,43,1,1016.9,23.3,12.3
2025-02-17T09:02:00-05:00,2025-02-17 09:02:00,24.2,25.1,23,9.7,18.4,25.6,73,4.2,1.5,1.5,1.5,17.5,17.5,17.5,1016.5,93,23.6,49,84,1,1016.5,23.3,12.3
2025-02-17T08:52:00-05:00,2025-02-17 08:52:00,24.1,25,22.7,5,13,25.6,56,3,0.8,0.8,0.8,16.8,16.8,16.8,1016.5,92,23.6,45,53,1,1016.5,23.2,10.9
2025-02-17T08:42:00-05:00,2025-02-17 08:42:00,24.3,25.1,22.5,6.1,11.2,25.6,21,0,0.3,0.3,0.3,16.3,16.3,16.3,1016.3,90,23.5,45,22,1,1016.3,23.1,10.9
2025-02-17T08:32:00-05:00,2025-02-17 08:32:00,24.4,25.2,22.3,2.2,5.4,25.6,20,1.8,0.3,0.3,0.3,16.3,16.3,16.3,1016.2,88,23.6,45,83,1,1016.2,23.2,10.9
2025-02-17T08:22:00-05:00,2025-02-17 08:22:00,24.7,25.5,22.4,4.7,9.4,25.6,87,0,0,0,0,16,16,16,1016.1,87,23.8,46,104,1,1016.1,23.4,11.5
2025-02-17T08:12:00-05:00,2025-02-17 08:12:00,25.1,25.9,22.2,5.4,16.6,25.6,11,0,0,0,0,16,16,16,1015.9,84,23.8,46,43,1,1015.9,23.4,11.5
2025-02-17T08:02:00-05:00,2025-02-17 08:02:00,24.9,25.8,23,2.5,7.2,25.6,35,0,0,0,0,16,16,16,1015.9,89,23.7,44,15,1,1015.9,23.3,10.7
2025-02-17T07:52:00-05:00,2025-02-17 07:52:00,24.9,25.8,23.1,4.3,7.2,25.6,359,0,0,0,0,16,16,16,1015.7,90,23.7,44,45,1,1015.7,23.3,10.7
2025-02-17T07:42:00-05:00,2025-02-17 07:42:00,24.7,25.6,23.1,5.4,9.4,25.6,46,0,0,0,0,16,16,16,1015.4,91,23.4,44,44,1,1015.4,22.9,10.4
2025-02-17T07:32:00-05:00,2025-02-17 07:32:00,24.6,25.5,23,5.8,7.2,25.6,40,0,0,0,0,16,16,16,1015.4,91,23.5,42,33,1,1015.4,23,9.8
2025-02-17T07:22:00-05:00,2025-02-17 07:22:00,24.7,25.6,23.1,5.4,5.4,25.6,11,0,0,0,0,16,16,16,1015.3,91,23.8,40,33,1,1015.3,23.3,9.4
2025-02-17T07:12:00-05:00,2025-02-17 07:12:00,24.8,25.7,23,4.3,5.4,25.6,18,0,0,0,0,16,16,16,1015.2,90,24.1,41,29,1,1015.2,23.6,10
2025-02-17T07:01:00-05:00,2025-02-17 07:01:00,24.5,25.4,23.1,4.7,7.2,25.6,342,0,0,0,0,16,16,16,1015.2,92,24.5,44,23,1,1015.2,24.2,11.4
2025-02-17T06:51:00-05:00,2025-02-17 06:51:00,24.6,25.5,23.2,0.7,5.4,25.6,20,0,0,0,0,16,16,16,1015,92,25,48,20,1,1015,24.8,13.2
2025-02-17T06:41:00-05:00,2025-02-17 06:41:00,24.6,25.5,23.2,4.7,7.2,25.6,20,0,0,0,0,16,16,16,1014.8,92,25.6,53,6,1,1014.8,25.6,15.3
2025-02-17T06:31:00-05:00,2025-02-17 06:31:00,24.7,25.6,23.1,0,1.8,25.6,1,0,0,0,0,16,16,16,1014.5,91,26.5,60,307,1,1014.5,26.8,18.1
2025-02-17T06:21:00-05:00,2025-02-17 06:21:00,24.7,25.6,23.1,0.4,3.6,25.6,301,0,0,0,0,16,16,16,1014.4,91,28.1,64,17,1,1014.4,30.1,20.6
2025-02-17T06:11:00-05:00,2025-02-17 06:11:00,24.6,25.5,23.2,4,7.2,25.6,320,0,0,0,0,16,16,16,1014.5,92,28.1,64,4,1,1014.5,30.1,20.6
2025-02-17T06:01:00-05:00,2025-02-17 06:01:00,24.7,25.6,23.1,2.2,7.2,25.6,14,0,0,0,0,16,16,16,1014.4,91,28.2,64,23,1,1014.4,30.2,20.7
2025-02-17T05:51:00-05:00,2025-02-17 05:51:00,24.8,25.7,23.2,2.2,3.6,25.6,28,0,0,0,0,16,16,16,1014.4,91,28.1,64,17,1,1014.4,30.1,20.6
2025-02-17T05:41:00-05:00,2025-02-17 05:41:00,25.4,26.3,23.4,3.6,7.2,25.6,1,0,0,0,0,16,16,16,1014.1,89,28.2,64,50,1,1014.1,30.2,20.7
2025-02-17T05:31:00-05:00,2025-02-17 05:31:00,26.5,27.5,24.2,4,7.2,25.6,45,0,0,0,0,16,16,16,1014.1,87,28.1,64,49,1,1014.1,30.1,20.6
2025-02-17T05:21:00-05:00,2025-02-17 05:21:00,26.5,27.5,24,2.2,11.2,25.6,42,0,0,0,0,16,16,16,1014.2,86,28.1,64,55,1,1014.2,30.1,20.6
2025-02-17T05:11:00-05:00,2025-02-17 05:11:00,26.4,27.3,23.9,5.8,9.4,25.6,64,0,0,0,0,16,16,16,1014.2,86,28.2,64,46,1,1014.2,30.2,20.7
2025-02-17T05:01:00-05:00,2025-02-17 05:01:00,26.4,27.3,23.7,5.4,16.6,25.6,102,0,0,0,0,16,16,16,1014.3,85,28.1,64,57,1,1014.3,30.1,20.6
2025-02-17T04:51:00-05:00,2025-02-17 04:51:00,26.3,27.2,23.8,5.8,9.4,25.6,29,0,0,0,0,16,16,16,1013.8,86,28.1,65,52,1,1013.8,30.2,20.9
2025-02-17T04:41:00-05:00,2025-02-17 04:41:00,26.3,27.3,24,2.2,9.4,25.6,43,0,0,0,0,16,16,16,1013.9,87,28.2,64,72,1,1013.9,30.2,20.7
2025-02-17T04:31:00-05:00,2025-02-17 04:31:00,26.2,27.1,23.5,7.6,14.8,25.6,97,0,0,0,0,16,16,16,1013.7,85,28.2,64,62,1,1013.7,30.2,20.7
2025-02-17T04:21:00-05:00,2025-02-17 04:21:00,26.3,27.2,23.6,4.7,13,25.6,71,0,0,0,0,16,16,16,1014,85,28.2,64,52,1,1014,30.2,20.7
2025-02-17T04:11:00-05:00,2025-02-17 04:11:00,26.2,27.1,23.5,6.5,11.2,25.6,22,0,0,0,0,16,16,16,1013.8,85,28.2,64,66,1,1013.8,30.2,20.7
2025-02-17T04:01:00-05:00,2025-02-17 04:01:00,26.3,27.2,23.4,8.6,18.4,25.6,35,0,0,0,0,16,16,16,1013.9,84,28.2,64,75,1,1013.9,30.2,20.7
2025-02-17T03:51:00-05:00,2025-02-17 03:51:00,26.3,27.2,23.8,10.1,13,25.6,73,0,0,0,0,16,16,16,1013.8,86,28.2,64,88,1,1013.8,30.2,20.7
2025-02-17T03:41:00-05:00,2025-02-17 03:41:00,26.3,27.2,23.8,8.6,16.6,25.6,56,0,0,0,0,16,16,16,1013.7,86,28.2,64,48,1,1013.7,30.2,20.7
2025-02-17T03:31:00-05:00,2025-02-17 03:31:00,26.3,27.3,24,7.6,13,25.6,47,0,0,0,0,16,16,16,1013.6,87,28.2,65,69,1,1013.6,30.4,21
2025-02-17T03:21:00-05:00,2025-02-17 03:21:00,26.5,27.5,24,6.5,14.8,25.6,73,0,0,0,0,16,16,16,1013.6,86,28.2,65,327,1,1013.6,30.4,21
2025-02-17T03:11:00-05:00,2025-02-17 03:11:00,26.6,27.6,24.1,10.4,14.8,25.6,118,0,0,0,0,16,16,16,1013.5,86,28.2,65,319,1,1013.5,30.4,21
2025-02-17T03:01:00-05:00,2025-02-17 03:01:00,26.6,27.6,24.1,7.6,14.8,25.6,111,0,0,0,0,16,16,16,1013.8,86,28.2,64,122,1,1013.8,30.2,20.7
2025-02-17T02:51:00-05:00,2025-02-17 02:51:00,26.6,27.6,24.1,8.3,18.4,25.6,98,0,0,0,0,16,16,16,1013.8,86,28.2,65,56,1,1013.8,30.4,21
2025-02-17T02:41:00-05:00,2025-02-17 02:41:00,26.6,27.6,24.1,7.2,18.4,25.6,56,0,0,0,0,16,16,16,1014,86,28.2,64,58,1,1014,30.2,20.7
2025-02-17T02:31:00-05:00,2025-02-17 02:31:00,26.7,29.6,24.2,13.7,20.2,25.6,43,0,0,0,0,16,16,16,1014.2,86,28.2,64,89,1,1014.2,30.2,20.7
2025-02-17T02:21:00-05:00,2025-02-17 02:21:00,26.6,27.6,24.3,9,14.8,25.6,131,0,0,0,0,16,16,16,1014.2,87,28.3,64,68,1,1014.2,30.4,20.8
2025-02-17T02:11:00-05:00,2025-02-17 02:11:00,26.6,27.5,23.9,12.2,20.2,22,52,0,0,0,0,16,16,16,1014.4,85,28.2,64,125,1,1014.4,30.2,20.7
2025-02-17T02:01:00-05:00,2025-02-17 02:01:00,26.6,27.6,24.1,7.6,16.6,22,90,0,0,0,0,16,16,16,1014.5,86,28.3,64,92,1,1014.5,30.4,20.8
2025-02-17T01:51:00-05:00,2025-02-17 01:51:00,26.6,27.6,24.1,5.8,22,22,99,0,0,0,0,16,16,16,1014.7,86,28.2,63,105,1,1014.7,30.1,20.5
2025-02-17T01:41:00-05:00,2025-02-17 01:41:00,26.5,27.5,24,14.8,20.2,20.2,93,0,0,0,0,16,16,16,1014.7,86,28.3,63,86,1,1014.7,30.3,20.6
2025-02-17T01:31:00-05:00,2025-02-17 01:31:00,26.6,27.6,24.1,10.4,16.6,20.2,103,0,0,0,0,16,16,16,1014.9,86,28.2,63,61,1,1014.9,30.1,20.5
2025-02-17T01:21:00-05:00,2025-02-17 01:21:00,26.6,27.5,23.9,14.4,20.2,20.2,64,0,0,0,0,16,16,16,1014.9,85,28.3,63,87,1,1014.9,30.3,20.6
2025-02-17T01:11:00-05:00,2025-02-17 01:11:00,26.6,27.6,24.1,9,16.6,20.2,45,0,0,0,0,16,16,16,1014.9,86,28.3,63,84,1,1014.9,30.3,20.6
2025-02-17T01:01:00-05:00,2025-02-17 01:01:00,26.5,27.5,24,7.6,18.4,20.2,115,0,0,0,0,16,16,16,1015,86,28.4,62,115,1,1015,30.3,20.4
2025-02-17T00:51:00-05:00,2025-02-17 00:51:00,26.5,27.5,24.2,10.1,13,20.2,97,0,0,0,0,16,16,16,1015.2,87,28.3,62,85,1,1015.2,30.2,20.3
2025-02-17T00:41:00-05:00,2025-02-17 00:41:00,26.6,27.6,24.3,10.1,13,18.4,80,0,0,0,0,16,16,16,1015.3,87,28.3,61,79,1,1015.3,30,20.1
2025-02-17T00:31:00-05:00,2025-02-17 00:31:00,26.6,27.6,24.1,7.6,13,16.6,47,0,0,0,0,16,16,16,1014.9,86,28.4,61,62,1,1014.9,30.2,20.1
2025-02-17T00:21:00-05:00,2025-02-17 00:21:00,26.7,29.6,24.2,4,7.2,16.6,193,0,0,0,0,16,16,16,1015.3,86,28.4,60,66,1,1015.3,30.1,19.9
2025-02-17T00:11:00-05:00,2025-02-17 00:11:00,26.7,29.5,24,5,7.2,16.6,104,0,0,0,0,16,16,16,1015.4,85,28.4,60,38,1,1015.4,30.1,19.9
2025-02-17T00:01:00-05:00,2025-02-17 00:01:00,26.8,29.7,24.1,2.2,11.2,11.2,54,0,0,0,0,16,16,16,1015.6,85,28.4,60,95,1,1015.6,30.1,19.9
2025-02-16T23:51:00-05:00,2025-02-16 23:51:00,26.8,29.7,24.1,7.9,16.6,34.9,65,0,0,0,0,16,16,16,1015.4,85,28.5,60,98,1,1015.4,30.2,19.9
2025-02-16T23:41:00-05:00,2025-02-16 23:41:00,26.9,30,24.2,10.1,13,34.9,56,0,0,0,0,16,16,16,1015.5,85,28.4,60,52,1,1015.5,30.1,19.9
2025-02-16T23:31:00-05:00,2025-02-16 23:31:00,26.9,30,24.2,1.8,7.2,34.9,355,0,0,0,0,16,16,16,1015.2,85,28.5,59,82,1,1015.2,30.1,19.7
2025-02-16T23:21:00-05:00,2025-02-16 23:21:00,26.9,29.9,24,5.4,11.2,34.9,145,0,0,0,0,16,16,16,1015,84,28.5,59,85,1,1015,30.1,19.7
2025-02-16T23:11:00-05:00,2025-02-16 23:11:00,26.8,29.6,23.9,7.2,11.2,34.9,54,0,0,0,0,16,16,16,1014.8,84,28.4,59,39,1,1014.8,29.9,19.6
2025-02-16T23:01:00-05:00,2025-02-16 23:01:00,26.9,30.1,24.4,4.7,9.4,34.9,36,0,0,0,0,16,16,16,1015.1,86,28.5,58,37,1,1015.1,29.9,19.4
2025-02-16T22:51:00-05:00,2025-02-16 22:51:00,26.9,29.9,24,6.1,11.2,34.9,36,0,0,0,0,16,16,16,1015.2,84,28.5,58,111,1,1015.2,29.9,19.4
2025-02-16T22:41:00-05:00,2025-02-16 22:41:00,26.9,29.9,24,6.5,16.6,34.9,50,0,0,0,0,16,16,16,1015,84,28.5,58,71,1,1015,29.9,19.4
2025-02-16T22:31:00-05:00,2025-02-16 22:31:00,26.9,30,24.2,6.1,16.6,34.9,64,0,0,0,0,16,16,16,1015.1,85,28.7,58,23,1,1015.1,30.3,19.6
2025-02-16T22:21:00-05:00,2025-02-16 22:21:00,26.9,29.8,23.8,13.3,16.6,34.9,99,0,0,0,0,16,16,16,1015.3,83,28.5,58,50,1,1015.3,29.9,19.4
2025-02-16T22:11:00-05:00,2025-02-16 22:11:00,26.9,29.9,24,6.5,14.8,34.9,41,0,0,0,0,16,16,16,1015.3,84,28.8,57,76,1,1015.3,30.3,19.4
2025-02-16T22:01:00-05:00,2025-02-16 22:01:00,27,30,23.9,9.7,13,34.9,54,0,0,0,0,16,16,16,1014.9,83,28.6,58,20,1,1014.9,30.1,19.5
2025-02-16T21:51:00-05:00,2025-02-16 21:51:00,27,30,23.9,6.1,14.8,34.9,22,0,0,0,0,16,16,16,1014.8,83,28.6,57,60,1,1014.8,30,19.2
2025-02-16T21:41:00-05:00,2025-02-16 21:41:00,27,30.1,24.1,5.8,9.4,34.9,103,0,0,0,0,16,16,16,1014.7,84,28.8,57,68,1,1014.7,30.3,19.4
2025-02-16T21:31:00-05:00,2025-02-16 21:31:00,27,29.9,23.7,7.2,9.4,34.9,70,0,0,0,0,16,16,16,1014.6,82,28.7,57,66,1,1014.6,30.1,19.3
2025-02-16T21:21:00-05:00,2025-02-16 21:21:00,27,30,23.9,6.1,16.6,34.9,82,0,0,0,0,16,16,16,1014.6,83,28.7,57,46,1,1014.6,30.1,19.3
2025-02-16T21:11:00-05:00,2025-02-16 21:11:00,27.1,30.4,24.2,3.6,11.2,34.9,89,0,0,0,0,16,16,16,1014.4,84,28.8,57,19,1,1014.4,30.3,19.4
2025-02-16T21:00:00-05:00,2025-02-16 21:00:00,27.1,30.3,24,6.8,11.2,34.9,72,0,0,0,0,16,16,16,1014.3,83,28.8,57,48,1,1014.3,30.3,19.4
2025-02-16T20:50:00-05:00,2025-02-16 20:50:00,27.2,30.4,23.9,2.9,7.2,34.9,115,0,0,0,0,16,16,16,1014.3,82,28.7,57,22,1,1014.3,30.1,19.3
2025-02-16T20:40:00-05:00,2025-02-16 20:40:00,27.2,30.4,23.9,6.1,11.2,34.9,92,0,0,0,0,16,16,16,1014.2,82,28.8,57,77,1,1014.2,30.3,19.4
2025-02-16T20:30:00-05:00,2025-02-16 20:30:00,27.2,30.4,23.9,3.6,5.4,34.9,51,0,0,0,0,16,16,16,1014,82,28.7,56,92,1,1014,30,19.1
2025-02-16T20:20:00-05:00,2025-02-16 20:20:00,27.2,30.3,23.6,14.4,22,34.9,108,0,0,0,0,16,16,16,1014,81,28.7,57,97,1,1014,30.1,19.3
2025-02-16T20:10:00-05:00,2025-02-16 20:10:00,27.3,30.5,23.7,11.5,22,34.9,60,0,0,0,0,16,16,16,1013.5,81,28.7,55,83,1,1013.5,29.9,18.8
2025-02-16T20:00:00-05:00,2025-02-16 20:00:00,27.3,30.6,23.9,4.3,18.4,34.9,68,0,0,0,0,16,16,16,1013.8,82,28.7,56,73,1,1013.8,30,19.1
2025-02-16T19:50:00-05:00,2025-02-16 19:50:00,27.5,31,23.9,4,14.8,34.9,104,0,0,0,0,16,16,16,1013.6,81,28.7,55,73,1,1013.6,29.9,18.8
2025-02-16T19:40:00-05:00,2025-02-16 19:40:00,27.5,30.8,23.5,14.8,22,34.9,67,0,0,0,0,16,16,16,1013.5,79,28.7,54,70,1,1013.5,29.7,18.4
2025-02-16T19:30:00-05:00,2025-02-16 19:30:00,27.7,31.4,23.9,4.7,11.2,34.9,88,0,0,0,0,16,16,16,1013.4,80,28.6,53,81,1,1013.4,29.5,18.1
2025-02-16T19:20:00-05:00,2025-02-16 19:20:00,27.6,30.9,23.4,7.6,16.6,34.9,45,0,0,0,0,16,16,16,1013.4,78,28.6,53,60,1,1013.4,29.5,18.1
2025-02-16T19:10:00-05:00,2025-02-16 19:10:00,27.7,31.4,23.9,7.9,16.6,34.9,65,0,0,0,0,16,16,16,1013.1,80,28.7,53,112,1,1013.1,29.6,18.2
2025-02-16T19:00:00-05:00,2025-02-16 19:00:00,27.8,31.6,24,6.5,11.2,34.9,134,0,0,0,0,16,16,16,1012.9,80,28.8,52,178,1,1012.9,29.6,17.9
2025-02-16T18:50:00-05:00,2025-02-16 18:50:00,27.8,31.6,24,4.3,9.4,34.9,132,0,0,0,0,16,16,16,1012.9,80,28.7,52,85,1,1012.9,29.5,17.8
2025-02-16T18:40:00-05:00,2025-02-16 18:40:00,28,31.9,24,7.9,14.8,34.9,175,0,0,0,0,16,16,16,1012.8,79,28.7,51,105,1,1012.8,29.4,17.6
2025-02-16T18:30:00-05:00,2025-02-16 18:30:00,28,31.9,24,5,13,34.9,184,0,0,0,0,16,16,16,1012.8,79,28.7,50,9,1,1012.8,29.3,17.2
2025-02-16T18:20:00-05:00,2025-02-16 18:20:00,28,31.9,24,2.2,11.2,34.9,10,0,0,0,0,16,16,16,1012.3,79,28.7,50,158,1,1012.3,29.3,17.2
2025-02-16T18:10:00-05:00,2025-02-16 18:10:00,28,31.9,24,8.6,13,34.9,158,0,0,0,0,16,16,16,1012.4,79,28.7,50,116,1,1012.4,29.3,17.2
